Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
61,259,361,238,142,0.717693837,0.373684211,0.521126761,0.373684211,0.282306163,0.463742167,0.321630804,0.392686485,0.383558726,0.401716462,0.398714767,0.35722886,0.401
62,179,410,325,86,0.826612903,0.209245742,0.35515873,0.209245742,0.173387097,0.327538884,0.189636163,0.258587523,0.24815306,0.264272913,0.260424123,0.168828805,0.265
63,464,53,32,451,0.10515873,0.933747412,0.935483871,0.933747412,0.89484127,0.916090819,0.913880446,0.914985633,0.914936924,0.91516257,0.915389512,0.978088598,0.915
64,171,289,355,185,0.609704641,0.342592593,0.325095057,0.342592593,0.390295359,0.346855984,0.364891519,0.355873751,0.35620653,0.357695208,0.357430535,0.294165423,0.356
65,440,39,38,483,0.074712644,0.92706334,0.920502092,0.92706334,0.925287356,0.91954023,0.926174497,0.922857363,0.922891623,0.922894724,0.922858291,0.978750862,0.923
66,252,209,245,294,0.415506958,0.545454545,0.507042254,0.545454545,0.584493042,0.526096033,0.564299424,0.545197729,0.544392018,0.545767648,0.545906896,0.519628707,0.546
67,490,3,18,489,0.006097561,0.964497041,0.964566929,0.964497041,0.993902439,0.979020979,0.978978979,0.978999979,0.979124825,0.979234684,0.979220304,0.99679518,0.979
68,185,244,306,265,0.479371316,0.464098074,0.376782077,0.464098074,0.520628684,0.402173913,0.490740741,0.446457327,0.442903553,0.448705381,0.448186066,0.455725655,0.45
69,461,63,43,433,0.127016129,0.909663866,0.91468254,0.909663866,0.872983871,0.89688716,0.890946502,0.893916831,0.893590009,0.893833205,0.894275317,0.966435852,0.894
70,241,139,258,362,0.27744511,0.583870968,0.482965932,0.583870968,0.72255489,0.548350398,0.645851918,0.597101158,0.590736317,0.602760411,0.605900579,0.679418718,0.603
