Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
45,379,22,113,486,0.043307087,0.811352254,0.770325203,0.811352254,0.956692913,0.848824188,0.87804878,0.863436484,0.85846646,0.863509058,0.870876882,0.926189104,0.865
46,264,243,250,243,0.5,0.492900609,0.513618677,0.492900609,0.5,0.517140059,0.496424923,0.506782491,0.506763592,0.506809339,0.506807336,0.524056861,0.507
47,442,73,48,437,0.143137255,0.901030928,0.902040816,0.901030928,0.856862745,0.87960199,0.87839196,0.878996975,0.879161629,0.879451781,0.879546729,0.941160464,0.879
48,140,268,381,211,0.559498956,0.356418919,0.268714012,0.356418919,0.440501044,0.301399354,0.394024276,0.347711815,0.344047675,0.354607528,0.352192807,0.30287427,0.351
49,451,36,27,486,0.068965517,0.947368421,0.943514644,0.947368421,0.931034483,0.934715026,0.939130435,0.93692273,0.937253791,0.937274564,0.936998894,0.969723384,0.937
50,359,424,141,76,0.848,0.350230415,0.718,0.350230415,0.152,0.559625877,0.211994421,0.385810149,0.330357382,0.435,0.419680848,0.359018,0.435
51,350,342,148,160,0.6812749,0.519480519,0.702811245,0.519480519,0.3187251,0.588235294,0.395061728,0.491648511,0.473290169,0.510768172,0.511699303,0.453251252,0.51
52,52,35,438,475,0.068627451,0.52026287,0.106122449,0.52026287,0.931372549,0.180242634,0.667603654,0.423923144,0.314387557,0.518747499,0.538864754,0.463161265,0.527
53,440,13,68,479,0.026422764,0.875685558,0.866141732,0.875685558,0.973577236,0.915712799,0.922040423,0.918876611,0.918289646,0.919859484,0.921676738,0.979782824,0.919
54,203,336,278,183,0.647398844,0.396963124,0.422037422,0.396963124,0.352601156,0.398039216,0.373469388,0.385754302,0.385760137,0.387319289,0.38705627,0.38450122,0.386
55,515,12,9,464,0.025210084,0.980972516,0.982824427,0.980972516,0.974789916,0.980019029,0.977871444,0.978945237,0.978798928,0.978807172,0.978954115,0.997746809,0.979
56,216,41,290,453,0.082995951,0.609690444,0.42687747,0.609690444,0.917004049,0.566186107,0.732417138,0.649301623,0.625658348,0.671940759,0.698509722,0.757369061,0.669
57,491,2,0,507,0.003929273,1,1,1,0.996070727,0.99796748,0.998031496,0.997999488,0.99803343,0.998035363,0.998003483,0.999915973,0.998
58,510,168,1,321,0.343558282,0.99689441,0.998043053,0.99689441,0.656441718,0.857863751,0.79161529,0.82473952,0.809417751,0.827242385,0.850897892,0.806464329,0.831
59,492,9,1,498,0.017751479,0.997995992,0.997971602,0.997995992,0.982248521,0.989939638,0.990059642,0.98999964,0.99007885,0.990110062,0.990063011,0.999395882,0.99
60,260,199,238,303,0.396414343,0.560073937,0.522088353,0.560073937,0.603585657,0.543364681,0.581016299,0.56219049,0.561359993,0.562837005,0.563049187,0.584903358,0.563
61,245,370,252,133,0.735586481,0.345454545,0.492957746,0.345454545,0.264413519,0.440647482,0.29954955,0.370098516,0.361032813,0.378685633,0.375299949,0.375773528,0.378
62,296,386,208,110,0.778225806,0.34591195,0.587301587,0.34591195,0.221774194,0.49915683,0.27027027,0.38471355,0.360899343,0.40453789,0.397251331,0.325292819,0.406
63,471,19,25,485,0.037698413,0.950980392,0.949596774,0.950980392,0.962301587,0.955375254,0.956607495,0.955991374,0.955928074,0.955949181,0.956025811,0.991499456,0.956
64,102,333,424,141,0.702531646,0.249557522,0.19391635,0.249557522,0.297468354,0.212278876,0.271414822,0.241846849,0.240174889,0.245692352,0.243856246,0.167889974,0.243
65,466,2,12,520,0.003831418,0.977443609,0.974895397,0.977443609,0.996168582,0.985200846,0.986717268,0.985959057,0.985474589,0.98553199,0.986058521,0.998749579,0.986
66,433,414,64,89,0.82306163,0.581699346,0.871227364,0.581699346,0.17693837,0.644345238,0.271341463,0.457843351,0.392623929,0.524082867,0.535270284,0.503734134,0.522
67,501,8,7,484,0.016260163,0.985743381,0.986220472,0.985743381,0.983739837,0.985250737,0.98474059,0.984995664,0.984979374,0.984980155,0.98499665,0.999191793,0.985
68,387,422,104,87,0.829076621,0.455497382,0.788187373,0.455497382,0.170923379,0.595384615,0.248571429,0.421978022,0.367041754,0.479555376,0.473244123,0.485615339,0.474
69,480,22,24,474,0.044354839,0.951807229,0.952380952,0.951807229,0.955645161,0.954274354,0.953722334,0.953998344,0.954011661,0.954013057,0.95400216,0.993211566,0.954
70,198,119,301,382,0.23752495,0.559297218,0.396793587,0.559297218,0.76247505,0.485294118,0.64527027,0.565282194,0.550041099,0.579634319,0.585792883,0.626840507,0.58
