Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
56,349,84,157,410,0.170040486,0.723104056,0.68972332,0.723104056,0.829959514,0.743343983,0.772855796,0.75809989,0.756599254,0.759841417,0.762197877,0.5,0.759
57,427,8,64,501,0.015717092,0.886725664,0.869653768,0.886725664,0.984282908,0.92224622,0.932960894,0.927603557,0.925194757,0.926968338,0.930567884,0.5,0.928
58,345,105,166,384,0.214723926,0.698181818,0.675146771,0.698181818,0.785276074,0.718002081,0.739172281,0.728587181,0.728132272,0.730211422,0.731317832,0.5,0.729
59,492,25,1,482,0.049309665,0.997929607,0.997971602,0.997929607,0.950690335,0.974257426,0.973737374,0.9739974,0.974044125,0.974330969,0.974558911,0.5,0.974
60,257,319,241,183,0.635458167,0.431603774,0.516064257,0.431603774,0.364541833,0.47858473,0.39524838,0.436916555,0.433736106,0.440303045,0.439597605,0.5,0.44
61,183,180,314,323,0.357852883,0.507064364,0.368209256,0.507064364,0.642147117,0.425581395,0.566666667,0.496124031,0.486255604,0.505178186,0.505388242,0.5,0.506
62,189,413,315,83,0.83266129,0.208542714,0.375,0.208542714,0.16733871,0.341772152,0.185682327,0.263727239,0.250503525,0.271169355,0.266208728,0.5,0.272
63,474,50,22,454,0.099206349,0.953781513,0.955645161,0.953781513,0.900793651,0.929411765,0.926530612,0.927971188,0.927814148,0.928219406,0.928700119,0.5,0.928
64,183,356,343,118,0.751054852,0.255965293,0.347908745,0.255965293,0.248945148,0.343661972,0.252406417,0.298034194,0.294296099,0.298426946,0.298084203,0.5,0.301
65,440,28,38,494,0.053639847,0.928571429,0.920502092,0.928571429,0.946360153,0.930232558,0.937381404,0.933806981,0.933341578,0.933431123,0.933901154,0.5,0.934
66,131,362,366,141,0.719681909,0.278106509,0.263581489,0.278106509,0.280318091,0.264646465,0.279207921,0.271927193,0.271821007,0.27194979,0.271931543,0.5,0.272
67,497,3,11,489,0.006097561,0.978,0.978346457,0.978,0.993902439,0.986111111,0.985887097,0.985999104,0.986093773,0.986124448,0.986062224,0.5,0.986
68,285,221,206,288,0.434184676,0.582995951,0.580448065,0.582995951,0.565815324,0.571715145,0.574277168,0.572996157,0.573084994,0.573131695,0.573125112,0.5,0.573
69,473,52,31,444,0.10483871,0.934736842,0.938492063,0.934736842,0.89516129,0.919339164,0.914521112,0.916930138,0.916570655,0.916826677,0.917335644,0.5,0.917
70,251,137,248,364,0.273453094,0.594771242,0.503006012,0.594771242,0.726546906,0.565952649,0.65408805,0.61002035,0.604530778,0.614776459,0.617807844,0.5,0.615
