Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
49,412,62,66,460,0.118773946,0.874524715,0.861924686,0.874524715,0.881226054,0.865546218,0.877862595,0.871704407,0.871521939,0.87157537,0.871718442,0.940845477,0.872
50,228,211,272,289,0.422,0.515151515,0.456,0.515151515,0.578,0.485623003,0.544769086,0.515196044,0.513388742,0.517,0.517128425,0.52643,0.517
51,138,258,360,244,0.513944223,0.40397351,0.277108434,0.40397351,0.486055777,0.308724832,0.441229656,0.374977244,0.367001574,0.381582105,0.378905642,0.337359398,0.382
52,147,192,343,318,0.376470588,0.481089259,0.3,0.481089259,0.623529412,0.35464415,0.543125534,0.448884842,0.432502975,0.461764706,0.459561747,0.43489996,0.465
53,424,16,84,476,0.032520325,0.85,0.834645669,0.85,0.967479675,0.894514768,0.904942966,0.899728867,0.898611552,0.901062672,0.903940427,0.959077524,0.9
54,163,341,318,178,0.657032755,0.358870968,0.338877339,0.358870968,0.342967245,0.330964467,0.350738916,0.340851692,0.340916159,0.340922292,0.341032062,0.365437692,0.341
55,513,23,11,453,0.048319328,0.976293103,0.979007634,0.976293103,0.951680672,0.967924528,0.963829787,0.965877158,0.965247452,0.965344153,0.96601774,0.99589855,0.966
56,169,1,337,493,0.002024291,0.593975904,0.333992095,0.593975904,0.997975709,0.5,0.744712991,0.622356495,0.577335256,0.665983902,0.730015339,0.791948041,0.662
57,473,9,18,500,0.017681729,0.965250965,0.963340122,0.965250965,0.982318271,0.972250771,0.973709834,0.972980303,0.972782917,0.972829197,0.97305929,0.99697502,0.973
58,473,148,38,341,0.302658487,0.899736148,0.925636008,0.899736148,0.697341513,0.835689046,0.785714286,0.810701666,0.803420447,0.811488761,0.821097097,0.901098131,0.814
59,488,8,5,499,0.015779093,0.990079365,0.989858012,0.990079365,0.984220907,0.98685541,0.987141444,0.986998427,0.987035435,0.98703946,0.987007313,0.998999804,0.987
60,326,356,172,146,0.709163347,0.459119497,0.654618474,0.459119497,0.290836653,0.552542373,0.356097561,0.454319967,0.436333641,0.472727564,0.470645122,0.562703003,0.472
61,272,332,225,171,0.660039761,0.431818182,0.547283702,0.431818182,0.339960239,0.494096276,0.380422692,0.437259484,0.431340582,0.44362197,0.442348312,0.444534003,0.443
62,198,296,306,200,0.596774194,0.395256917,0.392857143,0.395256917,0.403225806,0.396793587,0.399201597,0.397997592,0.398007711,0.398041475,0.398037396,0.365807412,0.398
63,481,22,15,482,0.043650794,0.969818913,0.969758065,0.969818913,0.956349206,0.962962963,0.963036963,0.962999963,0.963030298,0.963053635,0.963047152,0.994511649,0.963
64,147,298,379,176,0.628691983,0.317117117,0.279467681,0.317117117,0.371308017,0.302780639,0.342079689,0.322430164,0.322131325,0.325387849,0.324557473,0.285508014,0.323
65,439,5,39,517,0.009578544,0.929856115,0.918410042,0.929856115,0.990421456,0.952277657,0.959183673,0.955730665,0.953736342,0.954415749,0.956856588,0.995659597,0.956
66,409,390,88,113,0.775347913,0.562189055,0.822937626,0.562189055,0.224652087,0.63117284,0.321022727,0.476097783,0.429970529,0.523794857,0.530417158,0.501872067,0.522
67,488,2,20,490,0.004065041,0.960784314,0.960629921,0.960784314,0.995934959,0.977955912,0.978043912,0.977999912,0.978123163,0.97828244,0.97831689,0.997153271,0.978
68,398,291,93,218,0.571709234,0.70096463,0.810590631,0.70096463,0.428290766,0.674576271,0.531707317,0.603141794,0.58921005,0.619440699,0.629373699,0.71240682,0.616
69,443,47,61,449,0.094758065,0.880392157,0.878968254,0.880392157,0.905241935,0.891348089,0.892644135,0.891996112,0.892008365,0.892105095,0.892170995,0.957679291,0.892
70,248,140,251,361,0.279441118,0.589869281,0.496993988,0.589869281,0.720558882,0.559188275,0.648697215,0.603942745,0.598425795,0.608776435,0.611649352,0.659376638,0.609
