Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
50,56,31,117,132,0.190184049,0.530120482,0.323699422,0.530120482,0.809815951,0.430769231,0.640776699,0.535772965,0.51199312,0.566757686,0.576828504,0.628089649,0.55952381
51,72,74,63,127,0.368159204,0.668421053,0.533333333,0.668421053,0.631840796,0.512455516,0.649616368,0.581035942,0.580501299,0.582587065,0.581686467,0.619402985,0.592261905
52,81,45,47,163,0.216346154,0.776190476,0.6328125,0.776190476,0.783653846,0.637795276,0.779904306,0.708849791,0.7042059,0.708233173,0.708878491,0.725980319,0.726190476
53,92,59,25,160,0.269406393,0.864864865,0.786324786,0.864864865,0.730593607,0.686567164,0.792079208,0.739323186,0.757947137,0.758459197,0.747763695,0.794013191,0.75
54,70,81,18,167,0.326612903,0.902702703,0.795454545,0.902702703,0.673387097,0.585774059,0.771362587,0.678568323,0.731880337,0.734420821,0.708780126,0.825146628,0.705357143
55,80,48,20,188,0.203389831,0.903846154,0.8,0.903846154,0.796610169,0.701754386,0.846846847,0.774300616,0.798303285,0.798305085,0.781364081,0.880254237,0.797619048
56,83,62,17,174,0.262711864,0.910994764,0.83,0.910994764,0.737288136,0.67755102,0.81498829,0.746269655,0.782271789,0.783644068,0.762674173,0.863389831,0.764880952
57,15,21,106,194,0.097674419,0.646666667,0.123966942,0.646666667,0.902325581,0.191082803,0.753398058,0.47224043,0.334452602,0.513146262,0.522406464,0.670920623,0.62202381
58,69,66,68,133,0.331658291,0.661691542,0.503649635,0.661691542,0.668341709,0.507352941,0.665,0.586176471,0.580181056,0.585995672,0.586198499,0.667076257,0.601190476
59,128,108,0,100,0.519230769,1,1,1,0.480769231,0.703296703,0.649350649,0.676323676,0.693375245,0.740384615,0.755785528,0.913217398,0.678571429
60,66,54,24,192,0.219512195,0.888888889,0.733333333,0.888888889,0.780487805,0.628571429,0.831168831,0.72987013,0.756543273,0.756910569,0.738177507,0.850045167,0.767857143
61,83,26,35,192,0.119266055,0.845814978,0.703389831,0.845814978,0.880733945,0.731277533,0.862921348,0.797099441,0.787082779,0.792061888,0.797851661,0.881394806,0.818452381
