Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
66,134,19,51,132,0.125827815,0.721311475,0.724324324,0.721311475,0.874172185,0.792899408,0.790419162,0.791659285,0.795728709,0.799248255,0.798906245,0.877519241,0.791666667
67,158,2,53,123,0.016,0.698863636,0.748815166,0.698863636,0.984,0.851752022,0.817275748,0.834513885,0.858390426,0.866407583,0.854794701,0.950255924,0.836309524
68,155,27,27,127,0.175324675,0.824675325,0.851648352,0.824675325,0.824675325,0.851648352,0.824675325,0.838161838,0.838053328,0.838161838,0.838161838,0.88754103,0.839285714
69,152,34,18,132,0.204819277,0.88,0.894117647,0.88,0.795180723,0.853932584,0.835443038,0.844687811,0.843199334,0.844649185,0.846625668,0.912632884,0.845238095
70,115,14,83,124,0.101449275,0.599033816,0.580808081,0.599033816,0.898550725,0.703363914,0.71884058,0.711102247,0.722416446,0.739679403,0.742466373,0.933922559,0.711309524
71,167,18,16,135,0.117647059,0.894039735,0.912568306,0.894039735,0.882352941,0.907608696,0.888157895,0.897883295,0.897333455,0.897460624,0.897915921,0.973356191,0.898809524
72,144,39,26,127,0.234939759,0.830065359,0.847058824,0.830065359,0.765060241,0.815864023,0.796238245,0.806051134,0.805016166,0.806059532,0.807267417,0.880457123,0.806547619
73,122,15,37,162,0.084745763,0.814070352,0.767295597,0.814070352,0.915254237,0.824324324,0.861702128,0.843013226,0.838015839,0.841274917,0.846782784,0.963792062,0.845238095
74,101,11,40,184,0.056410256,0.821428571,0.716312057,0.821428571,0.943589744,0.798418972,0.878281623,0.838350298,0.822134241,0.8299509,0.845779022,0.908601564,0.848214286
75,133,19,41,143,0.117283951,0.777173913,0.764367816,0.777173913,0.882716049,0.81595092,0.826589595,0.821270258,0.821413257,0.823541933,0.824814445,0.881030935,0.821428571
76,128,96,32,80,0.545454545,0.714285714,0.8,0.714285714,0.454545455,0.666666667,0.555555556,0.611111111,0.603022689,0.627272727,0.635064935,0.800727983,0.619047619
77,58,0,67,211,0,0.758992806,0.464,0.758992806,1,0.633879781,0.862985685,0.748432733,0.681175455,0.732,0.805748201,0.91971564,0.800595238
78,106,34,32,164,0.171717172,0.836734694,0.768115942,0.836734694,0.828282828,0.762589928,0.83248731,0.797538619,0.797632274,0.798199385,0.79756908,0.896098668,0.803571429
79,62,82,45,147,0.358078603,0.765625,0.579439252,0.765625,0.641921397,0.494023904,0.698337292,0.596180598,0.609880689,0.610680325,0.604385301,0.71999347,0.62202381
80,106,50,20,160,0.238095238,0.888888889,0.841269841,0.888888889,0.761904762,0.75177305,0.820512821,0.786142935,0.800604458,0.801587302,0.792887668,0.906538171,0.791666667
81,107,11,41,177,0.058510638,0.811926606,0.722972973,0.811926606,0.941489362,0.804511278,0.871921182,0.83821623,0.825028098,0.832231167,0.84579215,0.966737349,0.845238095
82,144,60,1,131,0.314136126,0.992424242,0.993103448,0.992424242,0.685863874,0.8252149,0.811145511,0.818180205,0.825308293,0.839483661,0.844318479,0.94356382,0.818452381
83,146,7,28,155,0.043209877,0.846994536,0.83908046,0.846994536,0.956790123,0.892966361,0.898550725,0.895758543,0.896004407,0.897935292,0.899278371,0.975468284,0.895833333
