Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
55,67,39,33,197,0.165254237,0.856521739,0.67,0.856521739,0.834745763,0.650485437,0.845493562,0.7479895,0.747850026,0.752372881,0.748335743,0.829533898,0.785714286
56,88,73,12,163,0.309322034,0.931428571,0.88,0.931428571,0.690677966,0.674329502,0.793187348,0.733758425,0.779613116,0.785338983,0.762172597,0.890847458,0.74702381
57,33,28,88,187,0.130232558,0.68,0.272727273,0.68,0.869767442,0.362637363,0.763265306,0.562951334,0.487041376,0.571247357,0.59086958,0.62771478,0.654761905
58,84,34,53,165,0.170854271,0.756880734,0.613138686,0.756880734,0.829145729,0.658823529,0.791366906,0.725095218,0.713008641,0.721142207,0.727757389,0.787881011,0.741071429
59,111,96,17,112,0.461538462,0.868217054,0.8671875,0.868217054,0.538461538,0.662686567,0.664688427,0.663687497,0.683335288,0.702824519,0.702524494,0.852088341,0.663690476
60,81,130,9,116,0.528455285,0.928,0.9,0.928,0.471544715,0.53820598,0.625336927,0.581771454,0.651452411,0.685772358,0.670857743,0.839611563,0.586309524
61,97,114,21,104,0.52293578,0.832,0.822033898,0.832,0.47706422,0.589665653,0.606413994,0.598039824,0.62622916,0.649549059,0.64770344,0.813870316,0.598214286
62,134,76,8,118,0.391752577,0.936507937,0.943661972,0.936507937,0.608247423,0.761363636,0.7375,0.749431818,0.757614653,0.775954697,0.781628142,0.869573109,0.75
63,126,56,28,126,0.307692308,0.818181818,0.818181818,0.818181818,0.692307692,0.75,0.75,0.75,0.752617809,0.755244755,0.755244755,0.839053803,0.75
64,96,22,59,159,0.121546961,0.729357798,0.619354839,0.729357798,0.878453039,0.703296703,0.796992481,0.750144592,0.737613815,0.748903939,0.760181249,0.857779362,0.758928571
65,143,69,10,114,0.37704918,0.919354839,0.934640523,0.919354839,0.62295082,0.783561644,0.74267101,0.763116327,0.763043301,0.778795671,0.787868621,0.938104932,0.764880952
66,165,35,20,116,0.231788079,0.852941176,0.891891892,0.852941176,0.768211921,0.857142857,0.808362369,0.832752613,0.82774512,0.830051906,0.834511247,0.9068552,0.836309524
67,187,15,24,110,0.12,0.820895522,0.886255924,0.820895522,0.88,0.905569007,0.849420849,0.877494928,0.883122423,0.883127962,0.878223505,0.955184834,0.883928571
68,154,24,28,130,0.155844156,0.82278481,0.846153846,0.82278481,0.844155844,0.855555556,0.833333333,0.844444444,0.845154255,0.845154845,0.84456576,0.889182246,0.845238095
69,158,35,12,131,0.210843373,0.916083916,0.929411765,0.916083916,0.789156627,0.870523416,0.84789644,0.859209928,0.856417803,0.859284196,0.863326289,0.922714387,0.860119048
70,177,20,21,118,0.144927536,0.848920863,0.893939394,0.848920863,0.855072464,0.896202532,0.85198556,0.874094046,0.874289975,0.874505929,0.87410247,0.922375933,0.87797619
71,151,20,32,133,0.130718954,0.806060606,0.825136612,0.806060606,0.869281046,0.853107345,0.836477987,0.844792666,0.846921258,0.847208829,0.8458798,0.938819244,0.845238095
72,148,38,22,128,0.228915663,0.853333333,0.870588235,0.853333333,0.771084337,0.831460674,0.810126582,0.820793628,0.819327134,0.820836286,0.822676208,0.889050319,0.821428571
73,126,4,33,173,0.02259887,0.839805825,0.79245283,0.839805825,0.97740113,0.871972318,0.903394256,0.887683287,0.88008198,0.88492698,0.894722639,0.952421561,0.889880952
74,102,14,39,181,0.071794872,0.822727273,0.723404255,0.822727273,0.928205128,0.793774319,0.872289157,0.833031738,0.819431229,0.825804692,0.83841175,0.888052373,0.842261905
75,130,26,44,136,0.160493827,0.755555556,0.747126437,0.755555556,0.839506173,0.787878788,0.795321637,0.791600213,0.791970489,0.793316305,0.793880375,0.827905492,0.791666667
76,150,48,10,128,0.272727273,0.927536232,0.9375,0.927536232,0.727272727,0.837988827,0.815286624,0.826637726,0.825722824,0.832386364,0.837471179,0.852663352,0.827380952
77,91,11,34,200,0.052132701,0.854700855,0.728,0.854700855,0.947867299,0.801762115,0.898876404,0.85031926,0.830690913,0.837933649,0.855681254,0.921251185,0.866071429
78,97,1,41,197,0.005050505,0.827731092,0.702898551,0.827731092,0.994949495,0.822033898,0.903669725,0.862851812,0.836270625,0.848924023,0.878843764,0.962450593,0.875
79,33,14,74,215,0.061135371,0.743944637,0.308411215,0.743944637,0.938864629,0.428571429,0.83011583,0.629343629,0.538104433,0.623637922,0.673337035,0.725380566,0.738095238
80,88,19,38,191,0.09047619,0.834061135,0.698412698,0.834061135,0.90952381,0.755364807,0.870159453,0.81276213,0.797008769,0.803968254,0.816106887,0.913567649,0.830357143
81,78,0,70,188,0,0.728682171,0.527027027,0.728682171,1,0.690265487,0.843049327,0.766657407,0.725966271,0.763513514,0.813927299,0.97609977,0.791666667
82,110,11,35,180,0.057591623,0.837209302,0.75862069,0.837209302,0.942408377,0.827067669,0.886699507,0.856883588,0.845535625,0.850514533,0.86183232,0.94897996,0.863095238
83,117,7,57,155,0.043209877,0.731132075,0.672413793,0.731132075,0.956790123,0.785234899,0.828877005,0.807055952,0.80209655,0.814601958,0.825971095,0.9364978,0.80952381
