Day,TP,FP,FN,TN,FA,TP_Precision,TP_Recall,TN_Precision,TN_Recall,F1_pos,F1_neg,F1_Avg,Geometric_mean,Balanced_Accuracy,Y_score,AUC,Accuracy
47,105,98,27,106,0.480392157,0.796992481,0.795454545,0.796992481,0.519607843,0.626865672,0.629080119,0.627972895,0.642903119,0.657531194,0.657324062,0.680109923,0.62797619
48,91,70,49,126,0.357142857,0.72,0.65,0.72,0.642857143,0.604651163,0.679245283,0.641948223,0.646418706,0.646428571,0.644518634,0.669606414,0.645833333
49,58,18,57,203,0.081447964,0.780769231,0.504347826,0.780769231,0.918552036,0.607329843,0.844074844,0.725702344,0.680639201,0.711449931,0.741706747,0.829824907,0.776785714
50,48,31,125,132,0.190184049,0.513618677,0.277456647,0.513618677,0.809815951,0.380952381,0.628571429,0.504761905,0.474013522,0.543636299,0.552121553,0.623869641,0.535714286
51,74,64,61,137,0.31840796,0.691919192,0.548148148,0.691919192,0.68159204,0.542124542,0.686716792,0.614420667,0.611239245,0.614870094,0.614472816,0.627529022,0.62797619
52,71,33,57,175,0.158653846,0.754310345,0.5546875,0.754310345,0.841346154,0.612068966,0.795454545,0.703761755,0.68314288,0.698016827,0.708259077,0.746506911,0.732142857
53,79,64,38,155,0.292237443,0.803108808,0.675213675,0.803108808,0.707762557,0.607692308,0.752427184,0.680059746,0.691296577,0.691488116,0.684633148,0.758732389,0.696428571
54,71,85,17,163,0.342741935,0.905555556,0.806818182,0.905555556,0.657258065,0.581967213,0.761682243,0.671824728,0.728208594,0.732038123,0.706190002,0.830003666,0.696428571
55,86,38,14,198,0.161016949,0.933962264,0.86,0.933962264,0.838983051,0.767857143,0.883928571,0.825892857,0.849426526,0.849491525,0.831623426,0.908855932,0.845238095
56,85,50,15,186,0.211864407,0.925373134,0.85,0.925373134,0.788135593,0.723404255,0.851258581,0.787331418,0.818483509,0.819067797,0.798284589,0.867330508,0.806547619
57,4,0,117,215,0,0.647590361,0.033057851,0.647590361,1,0.064,0.786106033,0.425053016,0.181818182,0.516528926,0.670162053,0.597193927,0.651785714
58,51,36,86,163,0.180904523,0.654618474,0.372262774,0.654618474,0.819095477,0.455357143,0.727678571,0.591517857,0.55219449,0.595679126,0.608045905,0.603455232,0.636904762
59,126,116,2,92,0.557692308,0.978723404,0.984375,0.978723404,0.442307692,0.681081081,0.609271523,0.645176302,0.659845917,0.713341346,0.731516813,0.923039363,0.648809524
60,84,112,6,134,0.455284553,0.957142857,0.933333333,0.957142857,0.544715447,0.587412587,0.694300518,0.640856553,0.713022499,0.73902439,0.715940767,0.858672087,0.648809524
61,100,32,18,186,0.146788991,0.911764706,0.847457627,0.911764706,0.853211009,0.8,0.881516588,0.840758294,0.850329452,0.850334318,0.842502275,0.923106826,0.851190476
62,50,13,92,181,0.067010309,0.663003663,0.352112676,0.663003663,0.932989691,0.487804878,0.7751606,0.631482739,0.573164459,0.642551183,0.685439206,0.772270219,0.6875
63,99,39,55,143,0.214285714,0.722222222,0.642857143,0.722222222,0.785714286,0.678082192,0.752631579,0.715356885,0.710705312,0.714285714,0.717046239,0.799967889,0.720238095
64,107,24,48,157,0.132596685,0.765853659,0.690322581,0.765853659,0.867403315,0.748251748,0.813471503,0.780861625,0.773813992,0.778862948,0.785093362,0.879148102,0.785714286
65,145,52,8,131,0.284153005,0.942446043,0.947712418,0.942446043,0.715846995,0.828571429,0.813664596,0.821118012,0.823660784,0.831779706,0.835511516,0.906068074,0.821428571
66,152,40,33,111,0.264900662,0.770833333,0.821621622,0.770833333,0.735099338,0.806366048,0.752542373,0.77945421,0.777157326,0.77836048,0.77980524,0.835654197,0.782738095
67,107,7,104,118,0.056,0.531531532,0.507109005,0.531531532,0.944,0.658461538,0.680115274,0.669288406,0.69188937,0.725554502,0.730309257,0.807014218,0.669642857
68,166,27,16,127,0.175324675,0.888111888,0.912087912,0.888111888,0.824675325,0.885333333,0.855218855,0.870276094,0.867281036,0.868381618,0.871244688,0.894837306,0.87202381
69,166,49,4,117,0.295180723,0.966942149,0.976470588,0.966942149,0.704819277,0.862337662,0.81533101,0.838834336,0.829599478,0.840644933,0.855081259,0.896172927,0.842261905
70,129,9,69,129,0.065217391,0.651515152,0.651515152,0.651515152,0.934782609,0.767857143,0.767857143,0.767857143,0.780400559,0.79314888,0.79314888,0.904369785,0.767857143
71,166,13,17,140,0.08496732,0.891719745,0.907103825,0.891719745,0.91503268,0.917127072,0.903225806,0.910176439,0.911059627,0.911068252,0.910307638,0.951373263,0.910714286
72,152,48,18,118,0.289156627,0.867647059,0.894117647,0.867647059,0.710843373,0.821621622,0.781456954,0.801539288,0.797231211,0.80248051,0.80815202,0.852976612,0.803571429
73,129,11,30,166,0.062146893,0.846938776,0.811320755,0.846938776,0.937853107,0.862876254,0.890080429,0.876478342,0.872295644,0.874586931,0.879385302,0.948210923,0.87797619
74,101,13,40,182,0.066666667,0.81981982,0.716312057,0.81981982,0.933333333,0.792156863,0.872901679,0.832529271,0.817653912,0.824822695,0.838857531,0.884651755,0.842261905
75,137,36,37,126,0.222222222,0.773006135,0.787356322,0.773006135,0.777777778,0.78962536,0.775384615,0.782504988,0.782552395,0.78256705,0.782511937,0.829679296,0.782738095
76,125,82,35,94,0.465909091,0.728682171,0.78125,0.728682171,0.534090909,0.68119891,0.616393443,0.648796176,0.645955511,0.657670455,0.661971953,0.743377131,0.651785714
77,69,9,56,202,0.042654028,0.782945736,0.552,0.782945736,0.957345972,0.679802956,0.861407249,0.770605103,0.726949088,0.754672986,0.794226773,0.880511848,0.806547619
78,78,5,60,193,0.025252525,0.76284585,0.565217391,0.76284585,0.974747475,0.705882353,0.855875831,0.780879092,0.742256172,0.769982433,0.810642438,0.857487923,0.806547619
79,41,31,66,198,0.135371179,0.75,0.38317757,0.75,0.864628821,0.458100559,0.803245436,0.630672997,0.575592191,0.623903196,0.641812709,0.624801045,0.711309524
80,108,33,18,177,0.157142857,0.907692308,0.857142857,0.907692308,0.842857143,0.808988764,0.874074074,0.841531419,0.849969987,0.85,0.843412439,0.937679516,0.848214286
81,105,26,43,162,0.138297872,0.790243902,0.709459459,0.790243902,0.861702128,0.752688172,0.824427481,0.788557826,0.781884087,0.785580794,0.790733052,0.873670213,0.794642857
82,142,28,3,163,0.146596859,0.981927711,0.979310345,0.981927711,0.853403141,0.901587302,0.913165266,0.907376284,0.914191733,0.916356743,0.912483829,0.968460011,0.907738095
83,158,24,16,138,0.148148148,0.896103896,0.908045977,0.896103896,0.851851852,0.887640449,0.873417722,0.880529085,0.879500226,0.879948914,0.881033398,0.954377749,0.880952381
